,file,height,label,left,top,width
58035,../Data/train/26499.png,35.0,3.0,62.0,7.0,22.0
58036,../Data/train/26500.png,32.0,1.0,26.0,1.0,7.0
58037,../Data/train/26500.png,32.0,2.0,33.0,2.0,9.0
58038,../Data/train/26501.png,25.0,8.0,21.0,2.0,13.0
58039,../Data/train/26501.png,25.0,2.0,36.0,3.0,13.0
58040,../Data/train/26502.png,31.0,5.0,34.0,6.0,12.0
58041,../Data/train/26502.png,31.0,8.0,46.0,3.0,14.0
58042,../Data/train/26503.png,28.0,1.0,19.0,9.0,12.0
58043,../Data/train/26503.png,28.0,9.0,31.0,6.0,9.0
58044,../Data/train/26503.png,28.0,9.0,39.0,8.0,11.0
58045,../Data/train/26504.png,18.0,9.0,23.0,8.0,7.0
58046,../Data/train/26504.png,18.0,10.0,31.0,8.0,6.0
58047,../Data/train/26505.png,136.0,9.0,143.0,31.0,58.0
58048,../Data/train/26505.png,136.0,5.0,214.0,39.0,67.0
58049,../Data/train/26506.png,44.0,3.0,63.0,18.0,23.0
58050,../Data/train/26506.png,44.0,6.0,89.0,14.0,23.0
58051,../Data/train/26507.png,13.0,5.0,12.0,1.0,9.0
58052,../Data/train/26507.png,13.0,9.0,22.0,1.0,8.0
58053,../Data/train/26508.png,56.0,3.0,48.0,2.0,36.0
58054,../Data/train/26508.png,56.0,2.0,86.0,2.0,31.0
58055,../Data/train/26509.png,63.0,3.0,66.0,11.0,34.0
58056,../Data/train/26509.png,63.0,2.0,104.0,8.0,29.0
58057,../Data/train/26510.png,49.0,9.0,122.0,36.0,31.0
58058,../Data/train/26510.png,49.0,7.0,156.0,31.0,35.0
58059,../Data/train/26511.png,21.0,9.0,33.0,8.0,14.0
58060,../Data/train/26512.png,28.0,5.0,35.0,13.0,17.0
58061,../Data/train/26512.png,28.0,1.0,48.0,13.0,14.0
58062,../Data/train/26512.png,28.0,10.0,58.0,11.0,17.0
58063,../Data/train/26513.png,27.0,5.0,24.0,3.0,14.0
58064,../Data/train/26513.png,27.0,9.0,39.0,3.0,15.0
58065,../Data/train/26514.png,65.0,2.0,83.0,29.0,42.0
58066,../Data/train/26514.png,65.0,5.0,123.0,19.0,37.0
58067,../Data/train/26515.png,25.0,4.0,38.0,13.0,10.0
58068,../Data/train/26515.png,25.0,2.0,46.0,12.0,11.0
58069,../Data/train/26516.png,21.0,1.0,21.0,1.0,5.0
58070,../Data/train/26516.png,21.0,10.0,26.0,1.0,7.0
58071,../Data/train/26516.png,21.0,8.0,35.0,1.0,8.0
58072,../Data/train/26517.png,54.0,2.0,49.0,11.0,21.0
58073,../Data/train/26517.png,54.0,3.0,66.0,10.0,22.0
58074,../Data/train/26518.png,15.0,8.0,19.0,1.0,6.0
58075,../Data/train/26518.png,15.0,4.0,27.0,5.0,5.0
58076,../Data/train/26519.png,32.0,1.0,37.0,10.0,10.0
58077,../Data/train/26519.png,32.0,7.0,47.0,7.0,13.0
58078,../Data/train/26520.png,22.0,9.0,28.0,8.0,14.0
58079,../Data/train/26520.png,22.0,2.0,46.0,7.0,15.0
58080,../Data/train/26521.png,32.0,8.0,35.0,9.0,18.0
58081,../Data/train/26521.png,32.0,4.0,51.0,12.0,14.0
58082,../Data/train/26521.png,32.0,1.0,63.0,11.0,11.0
58083,../Data/train/26522.png,28.0,5.0,26.0,3.0,11.0
58084,../Data/train/26522.png,28.0,10.0,36.0,3.0,13.0
58085,../Data/train/26523.png,46.0,5.0,182.0,45.0,17.0
58086,../Data/train/26523.png,46.0,1.0,192.0,43.0,21.0
58087,../Data/train/26523.png,46.0,7.0,212.0,46.0,21.0
58088,../Data/train/26524.png,36.0,2.0,27.0,1.0,21.0
58089,../Data/train/26524.png,36.0,5.0,45.0,1.0,20.0
58090,../Data/train/26525.png,14.0,7.0,15.0,1.0,8.0
58091,../Data/train/26525.png,14.0,1.0,23.0,1.0,7.0
58092,../Data/train/26526.png,18.0,2.0,27.0,5.0,9.0
58093,../Data/train/26526.png,18.0,10.0,36.0,8.0,9.0
58094,../Data/train/26527.png,11.0,1.0,12.0,1.0,7.0
58095,../Data/train/26527.png,11.0,3.0,18.0,1.0,7.0
58096,../Data/train/26527.png,11.0,4.0,26.0,1.0,8.0
58097,../Data/train/26528.png,17.0,2.0,27.0,6.0,10.0
58098,../Data/train/26528.png,17.0,7.0,37.0,5.0,7.0
58099,../Data/train/26529.png,25.0,2.0,28.0,4.0,10.0
58100,../Data/train/26530.png,35.0,3.0,63.0,19.0,20.0
58101,../Data/train/26530.png,35.0,10.0,82.0,20.0,12.0
58102,../Data/train/26530.png,35.0,10.0,99.0,19.0,17.0
58103,../Data/train/26531.png,61.0,1.0,67.0,11.0,27.0
58104,../Data/train/26531.png,61.0,9.0,94.0,12.0,39.0
58105,../Data/train/26532.png,15.0,1.0,26.0,6.0,7.0
58106,../Data/train/26532.png,15.0,7.0,31.0,6.0,9.0
58107,../Data/train/26532.png,15.0,2.0,41.0,8.0,10.0
58108,../Data/train/26533.png,81.0,1.0,42.0,11.0,34.0
58109,../Data/train/26533.png,81.0,1.0,81.0,10.0,29.0
58110,../Data/train/26534.png,19.0,5.0,18.0,3.0,8.0
58111,../Data/train/26534.png,19.0,6.0,26.0,3.0,8.0
58112,../Data/train/26535.png,20.0,4.0,25.0,4.0,15.0
58113,../Data/train/26536.png,59.0,2.0,117.0,33.0,38.0
58114,../Data/train/26536.png,59.0,5.0,151.0,33.0,33.0
58115,../Data/train/26536.png,59.0,9.0,181.0,40.0,31.0
58116,../Data/train/26537.png,13.0,1.0,11.0,1.0,7.0
58117,../Data/train/26537.png,13.0,6.0,19.0,1.0,8.0
58118,../Data/train/26537.png,13.0,9.0,26.0,1.0,8.0
58119,../Data/train/26537.png,13.0,1.0,35.0,1.0,8.0
58120,../Data/train/26538.png,55.0,2.0,55.0,8.0,25.0
58121,../Data/train/26538.png,55.0,1.0,77.0,9.0,17.0
58122,../Data/train/26539.png,22.0,4.0,36.0,11.0,10.0
58123,../Data/train/26539.png,22.0,1.0,46.0,10.0,9.0
58124,../Data/train/26540.png,20.0,2.0,20.0,5.0,10.0
58125,../Data/train/26540.png,20.0,10.0,35.0,4.0,10.0
58126,../Data/train/26540.png,20.0,10.0,48.0,2.0,12.0
58127,../Data/train/26541.png,55.0,5.0,76.0,15.0,39.0
58128,../Data/train/26542.png,35.0,6.0,74.0,11.0,13.0
58129,../Data/train/26542.png,35.0,5.0,83.0,10.0,14.0
58130,../Data/train/26542.png,35.0,3.0,98.0,9.0,14.0
58131,../Data/train/26543.png,43.0,1.0,101.0,29.0,21.0
58132,../Data/train/26543.png,43.0,8.0,114.0,28.0,26.0
58133,../Data/train/26544.png,30.0,1.0,143.0,8.0,11.0
58134,../Data/train/26544.png,30.0,9.0,150.0,7.0,12.0
58135,../Data/train/26544.png,30.0,10.0,165.0,5.0,11.0
58136,../Data/train/26545.png,35.0,1.0,43.0,14.0,14.0
58137,../Data/train/26545.png,35.0,7.0,55.0,12.0,15.0
58138,../Data/train/26546.png,47.0,1.0,46.0,8.0,19.0
58139,../Data/train/26546.png,47.0,3.0,66.0,8.0,28.0
58140,../Data/train/26547.png,50.0,2.0,97.0,41.0,35.0
58141,../Data/train/26547.png,50.0,1.0,126.0,28.0,29.0
58142,../Data/train/26547.png,50.0,9.0,150.0,19.0,31.0
58143,../Data/train/26548.png,22.0,3.0,26.0,6.0,11.0
58144,../Data/train/26548.png,22.0,5.0,37.0,6.0,10.0
58145,../Data/train/26549.png,63.0,2.0,60.0,8.0,32.0
58146,../Data/train/26549.png,63.0,5.0,95.0,9.0,33.0
58147,../Data/train/26550.png,70.0,2.0,165.0,25.0,44.0
58148,../Data/train/26550.png,70.0,6.0,209.0,20.0,44.0
58149,../Data/train/26550.png,70.0,10.0,259.0,22.0,32.0
58150,../Data/train/26551.png,26.0,5.0,18.0,0.0,14.0
58151,../Data/train/26551.png,26.0,4.0,34.0,1.0,15.0
58152,../Data/train/26551.png,26.0,6.0,49.0,2.0,14.0
58153,../Data/train/26552.png,27.0,4.0,51.0,21.0,12.0
58154,../Data/train/26552.png,27.0,3.0,59.0,19.0,10.0
58155,../Data/train/26552.png,27.0,10.0,68.0,20.0,10.0
58156,../Data/train/26553.png,42.0,3.0,37.0,2.0,30.0
58157,../Data/train/26554.png,19.0,9.0,39.0,10.0,8.0
58158,../Data/train/26554.png,19.0,10.0,46.0,10.0,7.0
58159,../Data/train/26555.png,20.0,1.0,21.0,3.0,5.0
58160,../Data/train/26555.png,20.0,4.0,29.0,1.0,5.0
58161,../Data/train/26556.png,36.0,4.0,49.0,11.0,16.0
58162,../Data/train/26557.png,33.0,5.0,28.0,3.0,26.0
58163,../Data/train/26558.png,27.0,2.0,23.0,3.0,11.0
58164,../Data/train/26558.png,27.0,8.0,35.0,2.0,13.0
58165,../Data/train/26559.png,13.0,1.0,22.0,5.0,4.0
58166,../Data/train/26560.png,19.0,6.0,46.0,15.0,10.0
58167,../Data/train/26560.png,19.0,7.0,55.0,13.0,10.0
58168,../Data/train/26560.png,19.0,10.0,64.0,14.0,12.0
58169,../Data/train/26561.png,28.0,5.0,35.0,17.0,15.0
58170,../Data/train/26561.png,28.0,6.0,45.0,7.0,13.0
58171,../Data/train/26562.png,25.0,4.0,25.0,5.0,10.0
58172,../Data/train/26563.png,53.0,2.0,84.0,31.0,38.0
58173,../Data/train/26563.png,53.0,10.0,121.0,23.0,37.0
58174,../Data/train/26563.png,53.0,4.0,156.0,25.0,35.0
58175,../Data/train/26564.png,26.0,9.0,49.0,9.0,9.0
58176,../Data/train/26564.png,26.0,1.0,59.0,11.0,6.0
58177,../Data/train/26564.png,26.0,2.0,69.0,14.0,7.0
58178,../Data/train/26565.png,39.0,1.0,62.0,14.0,16.0
58179,../Data/train/26565.png,39.0,7.0,78.0,30.0,16.0
58180,../Data/train/26566.png,169.0,6.0,36.0,16.0,109.0
58181,../Data/train/26567.png,40.0,1.0,40.0,8.0,14.0
58182,../Data/train/26567.png,40.0,2.0,53.0,8.0,14.0
58183,../Data/train/26567.png,40.0,7.0,69.0,5.0,11.0
58184,../Data/train/26568.png,51.0,4.0,48.0,9.0,26.0
58185,../Data/train/26568.png,51.0,3.0,75.0,4.0,25.0
58186,../Data/train/26569.png,28.0,1.0,81.0,7.0,11.0
58187,../Data/train/26569.png,28.0,2.0,88.0,8.0,13.0
58188,../Data/train/26569.png,28.0,1.0,99.0,11.0,6.0
58189,../Data/train/26569.png,28.0,1.0,106.0,10.0,8.0
58190,../Data/train/26570.png,64.0,5.0,-1.0,12.0,34.0
58191,../Data/train/26570.png,64.0,1.0,32.0,18.0,29.0
58192,../Data/train/26571.png,22.0,3.0,18.0,2.0,15.0
58193,../Data/train/26571.png,22.0,1.0,33.0,1.0,8.0
58194,../Data/train/26572.png,19.0,1.0,23.0,7.0,7.0
58195,../Data/train/26572.png,19.0,1.0,28.0,6.0,5.0
58196,../Data/train/26572.png,19.0,7.0,33.0,6.0,8.0
58197,../Data/train/26572.png,19.0,2.0,40.0,5.0,10.0
58198,../Data/train/26573.png,38.0,1.0,37.0,6.0,11.0
58199,../Data/train/26573.png,38.0,3.0,44.0,4.0,13.0
58200,../Data/train/26573.png,38.0,3.0,55.0,4.0,13.0
58201,../Data/train/26574.png,26.0,3.0,19.0,1.0,10.0
58202,../Data/train/26575.png,52.0,6.0,61.0,21.0,25.0
58203,../Data/train/26575.png,52.0,8.0,87.0,23.0,18.0
58204,../Data/train/26576.png,68.0,2.0,89.0,9.0,38.0
58205,../Data/train/26576.png,68.0,7.0,125.0,17.0,16.0
58206,../Data/train/26576.png,68.0,1.0,147.0,3.0,22.0
58207,../Data/train/26577.png,52.0,8.0,51.0,11.0,21.0
58208,../Data/train/26577.png,52.0,5.0,70.0,8.0,24.0
58209,../Data/train/26578.png,13.0,2.0,18.0,5.0,9.0
58210,../Data/train/26578.png,13.0,2.0,27.0,5.0,8.0
58211,../Data/train/26579.png,16.0,4.0,15.0,4.0,9.0
58212,../Data/train/26579.png,16.0,5.0,25.0,4.0,9.0
58213,../Data/train/26579.png,16.0,9.0,33.0,3.0,8.0
58214,../Data/train/26580.png,25.0,8.0,38.0,8.0,14.0
58215,../Data/train/26580.png,25.0,10.0,51.0,8.0,14.0
58216,../Data/train/26581.png,15.0,1.0,18.0,4.0,4.0
58217,../Data/train/26581.png,15.0,8.0,22.0,3.0,8.0
58218,../Data/train/26581.png,15.0,10.0,31.0,2.0,8.0
58219,../Data/train/26582.png,38.0,7.0,223.0,51.0,25.0
58220,../Data/train/26582.png,38.0,2.0,248.0,49.0,18.0
58221,../Data/train/26583.png,23.0,3.0,21.0,4.0,12.0
58222,../Data/train/26583.png,23.0,7.0,35.0,4.0,9.0
58223,../Data/train/26583.png,23.0,10.0,44.0,4.0,10.0
58224,../Data/train/26584.png,18.0,1.0,27.0,9.0,5.0
58225,../Data/train/26584.png,18.0,1.0,33.0,4.0,5.0
58226,../Data/train/26584.png,18.0,2.0,39.0,8.0,9.0
58227,../Data/train/26585.png,38.0,8.0,53.0,13.0,21.0
58228,../Data/train/26585.png,38.0,1.0,75.0,15.0,13.0
58229,../Data/train/26586.png,24.0,2.0,18.0,1.0,13.0
58230,../Data/train/26586.png,24.0,10.0,32.0,1.0,11.0
58231,../Data/train/26586.png,24.0,10.0,43.0,1.0,11.0
58232,../Data/train/26587.png,39.0,2.0,88.0,59.0,19.0
58233,../Data/train/26587.png,39.0,5.0,109.0,48.0,19.0
58234,../Data/train/26587.png,39.0,6.0,124.0,43.0,28.0
58235,../Data/train/26588.png,44.0,2.0,51.0,11.0,25.0
58236,../Data/train/26588.png,44.0,9.0,77.0,12.0,17.0
58237,../Data/train/26589.png,28.0,4.0,27.0,6.0,11.0
58238,../Data/train/26589.png,28.0,4.0,41.0,4.0,11.0
58239,../Data/train/26590.png,20.0,3.0,26.0,6.0,9.0
58240,../Data/train/26590.png,20.0,9.0,35.0,6.0,10.0
58241,../Data/train/26591.png,11.0,8.0,23.0,8.0,6.0
58242,../Data/train/26591.png,11.0,8.0,27.0,7.0,6.0
58243,../Data/train/26592.png,71.0,1.0,85.0,15.0,36.0
58244,../Data/train/26592.png,71.0,1.0,114.0,13.0,29.0
58245,../Data/train/26592.png,71.0,8.0,137.0,14.0,41.0
58246,../Data/train/26593.png,15.0,6.0,49.0,14.0,11.0
58247,../Data/train/26593.png,15.0,4.0,59.0,13.0,8.0
58248,../Data/train/26593.png,15.0,9.0,65.0,13.0,10.0
58249,../Data/train/26594.png,16.0,6.0,33.0,10.0,8.0
58250,../Data/train/26594.png,16.0,7.0,40.0,10.0,9.0
58251,../Data/train/26594.png,16.0,2.0,47.0,9.0,9.0
58252,../Data/train/26595.png,27.0,7.0,33.0,56.0,13.0
58253,../Data/train/26595.png,27.0,4.0,45.0,61.0,13.0
58254,../Data/train/26595.png,27.0,9.0,54.0,61.0,13.0
58255,../Data/train/26596.png,119.0,8.0,83.0,6.0,61.0
58256,../Data/train/26596.png,119.0,4.0,145.0,1.0,66.0
58257,../Data/train/26597.png,66.0,1.0,64.0,4.0,17.0
58258,../Data/train/26597.png,66.0,10.0,86.0,12.0,29.0
58259,../Data/train/26598.png,12.0,2.0,12.0,5.0,5.0
58260,../Data/train/26598.png,12.0,7.0,19.0,5.0,3.0
58261,../Data/train/26598.png,12.0,6.0,22.0,5.0,5.0
58262,../Data/train/26599.png,30.0,1.0,42.0,9.0,14.0
58263,../Data/train/26599.png,30.0,8.0,53.0,8.0,11.0
58264,../Data/train/26599.png,30.0,2.0,63.0,11.0,11.0
58265,../Data/train/26600.png,37.0,2.0,85.0,18.0,22.0
58266,../Data/train/26600.png,37.0,7.0,105.0,19.0,15.0
58267,../Data/train/26600.png,37.0,7.0,115.0,16.0,20.0
58268,../Data/train/26601.png,38.0,6.0,31.0,1.0,19.0
58269,../Data/train/26601.png,38.0,10.0,53.0,1.0,24.0
58270,../Data/train/26602.png,39.0,2.0,62.0,20.0,23.0
58271,../Data/train/26602.png,39.0,1.0,85.0,20.0,12.0
58272,../Data/train/26603.png,26.0,2.0,58.0,21.0,10.0
58273,../Data/train/26603.png,26.0,7.0,70.0,21.0,8.0
58274,../Data/train/26603.png,26.0,2.0,77.0,22.0,11.0
58275,../Data/train/26604.png,24.0,2.0,21.0,4.0,12.0
58276,../Data/train/26604.png,24.0,10.0,31.0,4.0,13.0
58277,../Data/train/26604.png,24.0,3.0,42.0,2.0,12.0
58278,../Data/train/26605.png,22.0,4.0,21.0,1.0,14.0
58279,../Data/train/26605.png,22.0,1.0,36.0,3.0,6.0
58280,../Data/train/26606.png,16.0,6.0,23.0,5.0,7.0
58281,../Data/train/26606.png,16.0,4.0,29.0,5.0,7.0
58282,../Data/train/26607.png,23.0,6.0,19.0,1.0,9.0
58283,../Data/train/26607.png,23.0,1.0,28.0,1.0,7.0
58284,../Data/train/26608.png,26.0,2.0,32.0,6.0,14.0
58285,../Data/train/26608.png,26.0,5.0,48.0,5.0,14.0
58286,../Data/train/26608.png,26.0,5.0,62.0,5.0,14.0
58287,../Data/train/26609.png,22.0,4.0,33.0,8.0,16.0
58288,../Data/train/26610.png,29.0,6.0,28.0,6.0,18.0
58289,../Data/train/26610.png,29.0,4.0,46.0,6.0,17.0
58290,../Data/train/26611.png,25.0,7.0,30.0,9.0,11.0
58291,../Data/train/26611.png,25.0,1.0,40.0,7.0,6.0
58292,../Data/train/26612.png,38.0,9.0,35.0,5.0,18.0
58293,../Data/train/26613.png,18.0,6.0,19.0,4.0,9.0
58294,../Data/train/26613.png,18.0,4.0,28.0,6.0,8.0
58295,../Data/train/26614.png,65.0,9.0,20.0,3.0,37.0
58296,../Data/train/26614.png,65.0,5.0,52.0,4.0,38.0
58297,../Data/train/26615.png,16.0,2.0,11.0,1.0,10.0
58298,../Data/train/26615.png,16.0,4.0,20.0,1.0,10.0
58299,../Data/train/26615.png,16.0,10.0,30.0,1.0,10.0
58300,../Data/train/26615.png,16.0,1.0,40.0,1.0,7.0
58301,../Data/train/26616.png,30.0,2.0,26.0,2.0,20.0
58302,../Data/train/26616.png,30.0,7.0,43.0,1.0,18.0
58303,../Data/train/26617.png,20.0,3.0,24.0,6.0,8.0
58304,../Data/train/26617.png,20.0,1.0,30.0,6.0,5.0
58305,../Data/train/26617.png,20.0,9.0,35.0,6.0,6.0
58306,../Data/train/26618.png,39.0,1.0,54.0,25.0,17.0
58307,../Data/train/26618.png,39.0,5.0,69.0,15.0,23.0
58308,../Data/train/26618.png,39.0,5.0,90.0,12.0,22.0
58309,../Data/train/26619.png,30.0,1.0,27.0,4.0,15.0
58310,../Data/train/26619.png,30.0,4.0,41.0,3.0,22.0
58311,../Data/train/26620.png,13.0,2.0,21.0,4.0,7.0
58312,../Data/train/26620.png,13.0,5.0,30.0,4.0,6.0
58313,../Data/train/26620.png,13.0,1.0,39.0,5.0,5.0
58314,../Data/train/26620.png,13.0,1.0,46.0,4.0,6.0
58315,../Data/train/26621.png,26.0,2.0,104.0,18.0,14.0
58316,../Data/train/26621.png,26.0,4.0,105.0,47.0,14.0
58317,../Data/train/26621.png,26.0,7.0,105.0,73.0,13.0
58318,../Data/train/26621.png,26.0,10.0,106.0,101.0,12.0
58319,../Data/train/26622.png,48.0,8.0,55.0,12.0,20.0
58320,../Data/train/26623.png,20.0,6.0,48.0,16.0,13.0
58321,../Data/train/26623.png,20.0,2.0,57.0,16.0,16.0
58322,../Data/train/26624.png,18.0,4.0,16.0,1.0,12.0
58323,../Data/train/26624.png,18.0,2.0,28.0,1.0,12.0
58324,../Data/train/26625.png,18.0,3.0,24.0,4.0,10.0
58325,../Data/train/26625.png,18.0,9.0,35.0,4.0,12.0
58326,../Data/train/26626.png,20.0,1.0,24.0,5.0,14.0
58327,../Data/train/26626.png,20.0,10.0,39.0,4.0,17.0
58328,../Data/train/26627.png,27.0,1.0,46.0,15.0,9.0
58329,../Data/train/26627.png,27.0,1.0,52.0,15.0,9.0
58330,../Data/train/26627.png,27.0,2.0,57.0,12.0,11.0
58331,../Data/train/26628.png,23.0,2.0,37.0,10.0,15.0
58332,../Data/train/26628.png,23.0,10.0,54.0,12.0,14.0
58333,../Data/train/26628.png,23.0,9.0,67.0,10.0,15.0
58334,../Data/train/26629.png,25.0,5.0,28.0,4.0,13.0
58335,../Data/train/26629.png,25.0,5.0,42.0,4.0,9.0
58336,../Data/train/26630.png,20.0,1.0,27.0,3.0,8.0
58337,../Data/train/26630.png,20.0,9.0,35.0,4.0,7.0
58338,../Data/train/26631.png,39.0,1.0,43.0,8.0,10.0
58339,../Data/train/26631.png,39.0,3.0,53.0,7.0,19.0
58340,../Data/train/26632.png,64.0,3.0,70.0,11.0,42.0
58341,../Data/train/26632.png,64.0,1.0,106.0,21.0,25.0
58342,../Data/train/26633.png,16.0,1.0,31.0,7.0,7.0
58343,../Data/train/26633.png,16.0,7.0,37.0,5.0,9.0
58344,../Data/train/26634.png,45.0,5.0,43.0,7.0,16.0
58345,../Data/train/26634.png,45.0,3.0,58.0,8.0,14.0
58346,../Data/train/26635.png,64.0,4.0,71.0,11.0,35.0
58347,../Data/train/26635.png,64.0,2.0,100.0,4.0,40.0
58348,../Data/train/26636.png,26.0,3.0,21.0,1.0,17.0
58349,../Data/train/26636.png,26.0,5.0,36.0,6.0,15.0
58350,../Data/train/26636.png,26.0,10.0,51.0,5.0,11.0
58351,../Data/train/26636.png,26.0,2.0,65.0,8.0,12.0
58352,../Data/train/26637.png,46.0,2.0,50.0,12.0,23.0
58353,../Data/train/26637.png,46.0,6.0,75.0,8.0,24.0
58354,../Data/train/26637.png,46.0,8.0,101.0,5.0,23.0
58355,../Data/train/26638.png,62.0,7.0,71.0,18.0,31.0
58356,../Data/train/26638.png,62.0,3.0,106.0,18.0,39.0
58357,../Data/train/26639.png,22.0,2.0,18.0,1.0,14.0
58358,../Data/train/26639.png,22.0,8.0,32.0,1.0,10.0
58359,../Data/train/26640.png,28.0,6.0,51.0,11.0,14.0
58360,../Data/train/26641.png,18.0,9.0,26.0,7.0,11.0
58361,../Data/train/26641.png,18.0,1.0,36.0,7.0,9.0
58362,../Data/train/26642.png,55.0,9.0,9.0,8.0,33.0
58363,../Data/train/26643.png,36.0,6.0,27.0,3.0,19.0
58364,../Data/train/26644.png,26.0,2.0,27.0,4.0,13.0
58365,../Data/train/26644.png,26.0,10.0,40.0,5.0,18.0
58366,../Data/train/26644.png,26.0,8.0,60.0,5.0,16.0
58367,../Data/train/26644.png,26.0,2.0,75.0,5.0,12.0
58368,../Data/train/26645.png,31.0,5.0,24.0,3.0,12.0
58369,../Data/train/26645.png,31.0,8.0,35.0,1.0,13.0
58370,../Data/train/26646.png,73.0,2.0,77.0,21.0,37.0
58371,../Data/train/26647.png,49.0,5.0,42.0,7.0,23.0
58372,../Data/train/26647.png,49.0,1.0,69.0,8.0,11.0
58373,../Data/train/26648.png,20.0,2.0,32.0,9.0,8.0
58374,../Data/train/26648.png,20.0,10.0,39.0,11.0,9.0
58375,../Data/train/26649.png,26.0,1.0,16.0,4.0,9.0
58376,../Data/train/26649.png,26.0,10.0,25.0,3.0,9.0
58377,../Data/train/26649.png,26.0,8.0,34.0,3.0,8.0
58378,../Data/train/26650.png,31.0,2.0,38.0,5.0,17.0
58379,../Data/train/26650.png,31.0,8.0,56.0,5.0,17.0
58380,../Data/train/26650.png,31.0,8.0,74.0,6.0,18.0
58381,../Data/train/26651.png,16.0,2.0,19.0,6.0,6.0
58382,../Data/train/26651.png,16.0,10.0,25.0,5.0,7.0
58383,../Data/train/26652.png,35.0,3.0,37.0,6.0,20.0
58384,../Data/train/26653.png,135.0,4.0,113.0,18.0,66.0
58385,../Data/train/26653.png,135.0,9.0,179.0,14.0,61.0
58386,../Data/train/26654.png,20.0,2.0,18.0,2.0,8.0
58387,../Data/train/26655.png,62.0,2.0,42.0,1.0,33.0
58388,../Data/train/26655.png,62.0,4.0,73.0,2.0,28.0
58389,../Data/train/26655.png,62.0,3.0,93.0,1.0,35.0
58390,../Data/train/26656.png,93.0,4.0,105.0,31.0,58.0
58391,../Data/train/26656.png,93.0,5.0,161.0,10.0,58.0
58392,../Data/train/26657.png,20.0,5.0,34.0,7.0,13.0
58393,../Data/train/26657.png,20.0,3.0,46.0,6.0,15.0
58394,../Data/train/26658.png,23.0,3.0,30.0,11.0,10.0
58395,../Data/train/26658.png,23.0,5.0,41.0,11.0,10.0
58396,../Data/train/26659.png,18.0,1.0,18.0,2.0,7.0
58397,../Data/train/26660.png,30.0,4.0,28.0,4.0,14.0
58398,../Data/train/26660.png,30.0,9.0,35.0,7.0,15.0
58399,../Data/train/26661.png,15.0,5.0,16.0,1.0,11.0
58400,../Data/train/26661.png,15.0,8.0,26.0,2.0,12.0
58401,../Data/train/26662.png,18.0,2.0,26.0,4.0,8.0
58402,../Data/train/26662.png,18.0,9.0,33.0,4.0,8.0
58403,../Data/train/26662.png,18.0,5.0,42.0,4.0,7.0
58404,../Data/train/26663.png,20.0,1.0,25.0,4.0,9.0
58405,../Data/train/26663.png,20.0,1.0,34.0,4.0,9.0
58406,../Data/train/26664.png,17.0,5.0,28.0,10.0,10.0
58407,../Data/train/26664.png,17.0,1.0,35.0,8.0,7.0
58408,../Data/train/26665.png,17.0,1.0,7.0,4.0,8.0
58409,../Data/train/26665.png,17.0,4.0,15.0,5.0,6.0
58410,../Data/train/26665.png,17.0,1.0,21.0,6.0,6.0
58411,../Data/train/26665.png,17.0,4.0,30.0,4.0,8.0
58412,../Data/train/26666.png,16.0,2.0,27.0,6.0,6.0
58413,../Data/train/26666.png,16.0,10.0,34.0,6.0,5.0
58414,../Data/train/26666.png,16.0,10.0,39.0,6.0,6.0
58415,../Data/train/26666.png,16.0,6.0,46.0,6.0,6.0
58416,../Data/train/26667.png,26.0,4.0,24.0,2.0,10.0
58417,../Data/train/26667.png,26.0,9.0,34.0,1.0,11.0
58418,../Data/train/26668.png,31.0,2.0,32.0,4.0,16.0
58419,../Data/train/26668.png,31.0,7.0,53.0,6.0,14.0
58420,../Data/train/26669.png,34.0,1.0,40.0,6.0,11.0
58421,../Data/train/26669.png,34.0,4.0,51.0,6.0,15.0
58422,../Data/train/26669.png,34.0,4.0,63.0,4.0,18.0
58423,../Data/train/26670.png,24.0,2.0,35.0,8.0,13.0
58424,../Data/train/26670.png,24.0,8.0,50.0,8.0,14.0
58425,../Data/train/26671.png,52.0,9.0,51.0,6.0,29.0
58426,../Data/train/26671.png,52.0,6.0,82.0,6.0,34.0
58427,../Data/train/26672.png,112.0,3.0,114.0,18.0,48.0
58428,../Data/train/26672.png,112.0,9.0,171.0,21.0,46.0
58429,../Data/train/26673.png,23.0,2.0,35.0,10.0,15.0
58430,../Data/train/26673.png,23.0,5.0,50.0,10.0,14.0
58431,../Data/train/26674.png,25.0,3.0,59.0,18.0,12.0
58432,../Data/train/26674.png,25.0,8.0,70.0,18.0,9.0
58433,../Data/train/26675.png,20.0,2.0,20.0,1.0,14.0
58434,../Data/train/26675.png,20.0,2.0,39.0,1.0,13.0
58435,../Data/train/26675.png,20.0,3.0,57.0,2.0,14.0
58436,../Data/train/26675.png,20.0,5.0,73.0,1.0,15.0
58437,../Data/train/26676.png,41.0,2.0,33.0,5.0,27.0
58438,../Data/train/26677.png,18.0,7.0,43.0,14.0,10.0
58439,../Data/train/26677.png,18.0,7.0,51.0,12.0,12.0
58440,../Data/train/26678.png,24.0,2.0,60.0,19.0,12.0
58441,../Data/train/26678.png,24.0,5.0,73.0,19.0,10.0
58442,../Data/train/26678.png,24.0,7.0,83.0,20.0,11.0
58443,../Data/train/26678.png,24.0,5.0,92.0,22.0,12.0
58444,../Data/train/26679.png,36.0,3.0,20.0,0.0,20.0
58445,../Data/train/26679.png,36.0,2.0,65.0,0.0,21.0
